delay,heading,ramp_inclinaison,motor_name,radius,mass,inertia,center_of_mass_without_motor,cone_length,rocket_length,fin_cat,number_of_ailerons,root_chord,tip_chord,span,fins_pos,fin_inclinaison,drag_coeff,trigger,rocket_id,trajectory_file,wind_velocity_x,wind_velocity_y
3,294.91990507440283,85.59863263606992,Pro75M1670,0.04724943955775,12.141468796227198,"(14.963644287869272, 14.963644287869272, 0.03674395075963705)",1.8894595518758777,0.3146634086027977,2.717769932558064,elyptique,4,0.1796983677300783,0.0970803317407364,0.1724234923867316,0.0129981557286079,0.0,0.8434727564446209,apogee,rocket_0711,dataset\trajectories\rocket_0711_trajectory.csv,6.967332611352143,2.101370577432974
1,156.05133863223392,85.76245752823712,Pro75M1670,0.0953397477733143,24.3463186011433,"(17.146595526131467, 17.146595526131467, 0.037087372364913364)",1.8871979119267484,0.4495112912966634,2.474091311002903,trapezoidal,4,0.3357559185909805,0.1953188291721462,0.1602190338687288,0.047128414632333,0.0,0.8981992623200742,apogee,rocket_0712,dataset\trajectories\rocket_0712_trajectory.csv,5.303418361183951,-2.9115936881093742
3,254.9632821375309,84.58173064799601,Pro75-3G,0.0819237265751141,24.53169292662519,"(21.187902400315995, 21.187902400315995, 0.1176429037399331)",0.8042738307278882,0.3074685599105726,1.6055057977308018,elyptique,3,0.151939260886038,0.1000338726198867,0.176774432058769,0.0588295413493795,0.0,0.9561913356768414,apogee,rocket_0713,dataset\trajectories\rocket_0713_trajectory.csv,6.967332611352143,2.101370577432974
9,178.10515469730447,87.39523418688219,Pro75-3G,0.1229992373165599,10.598320894113384,"(15.023819952741398, 15.023819952741398, 0.018649731733976105)",1.5054011439308366,0.2658702696863436,2.364877353498478,elyptique,3,0.2220909291750969,0.1062777163149383,0.2119595782984095,0.0399500423006163,0.0,1.1780650078519614,apogee,rocket_0714,dataset\trajectories\rocket_0714_trajectory.csv,4.7680824548482805,1.2300022932810386
4,138.9614977545174,86.3666371796303,Pro54-5G Barasinga,0.0809794859123209,8.96241765602012,"(7.272539719284129, 7.272539719284129, 0.018942735732432436)",1.174769547605685,0.4503454629555468,2.0850171917891878,trapezoidal,3,0.2240042383435626,0.0864434737660631,0.159084496802619,0.0351044240141681,0.0,1.111949201793482,apogee,rocket_0715,dataset\trajectories\rocket_0715_trajectory.csv,9.825440919879334,-2.386579214327943
1,203.31643218162887,84.20271978111464,Pro54-5G Barasinga,0.0917059691503265,7.875952746289685,"(7.282012943351601, 7.282012943351601, 0.02134533007330093)",1.5634883281441063,0.2626775069577809,2.2255986892850466,trapezoidal,3,0.241307995211497,0.1363896901582297,0.1240940404102034,0.0402653852237614,0.0,1.0777214150419,apogee,rocket_0716,dataset\trajectories\rocket_0716_trajectory.csv,5.303418361183951,-2.9115936881093742
4,357.5914893163663,88.4498071560347,Pro75M1670,0.1161594831331803,16.167443912592773,"(23.26704549553491, 23.26704549553491, 0.07416001204493182)",0.9265017749278064,0.5258869743114003,1.6148263208246194,trapezoidal,4,0.1690992322846183,0.0950864747984804,0.2337868392724905,0.0940270266088139,0.0,1.1727869430896365,apogee,rocket_0717,dataset\trajectories\rocket_0717_trajectory.csv,9.825440919879334,-2.386579214327943
2,139.0618934985318,84.32952056534997,Pro75-3G,0.094338608321282,18.20072221653256,"(13.384950349706727, 13.384950349706727, 0.07541502297911927)",1.666856070194779,0.5688061001590665,2.1490408837600645,trapezoidal,4,0.2800056322535725,0.1990149769416146,0.1778868400713173,0.0557474591938913,0.0,0.8255186177237557,apogee,rocket_0718,dataset\trajectories\rocket_0718_trajectory.csv,1.608033872343398,0.7061553753772967
1,48.39634933362949,87.987681938767,Pro54-5G Barasinga,0.0626875372135944,7.946234881047984,"(11.332720147652923, 11.332720147652923, 0.01756297673307499)",1.2370518879180858,0.5310394339338758,1.6171373307201014,trapezoidal,4,0.232240235742476,0.0768606611215869,0.1166587663129001,0.0963285355325053,0.0,1.1882072730266804,apogee,rocket_0719,dataset\trajectories\rocket_0719_trajectory.csv,5.303418361183951,-2.9115936881093742
5,296.1567034022993,86.09363887878858,Pro75-3G,0.0769109187277482,14.834612963841476,"(15.504439241837341, 15.504439241837341, 0.02007271184720763)",1.1804576509420832,0.3209660229059377,2.3144257335997565,trapezoidal,4,0.2355614154590799,0.1856482025204839,0.1322849308129964,0.0511816730222697,0.0,1.0548031721039608,apogee,rocket_0720,dataset\trajectories\rocket_0720_trajectory.csv,6.282744454069812,1.6485011583201494
7,216.64367259395908,87.59208324131934,Pro75M1670,0.0898835839167332,8.571294340235841,"(7.531439654477988, 7.531439654477988, 0.03661320624923379)",1.5303242836227615,0.392412031009377,2.3826633977757057,elyptique,3,0.2939331529099254,0.0883302556273609,0.1846903555055162,0.0335841797886616,0.0,0.8671830895140573,apogee,rocket_0721,dataset\trajectories\rocket_0721_trajectory.csv,0.8553557901269276,-0.8668993543738457
7,356.6172513870175,88.81583483821257,Pro54-5G Barasinga,0.1039510429431196,18.52450916143045,"(14.990699903125103, 14.990699903125103, 0.049144969956847556)",1.3081480682462123,0.2113580402948343,2.5306582360654164,elyptique,4,0.1645902215921806,0.0512630057656395,0.224378286486258,0.0720624538954534,0.0,0.8079598124401,apogee,rocket_0722,dataset\trajectories\rocket_0722_trajectory.csv,0.8553557901269276,-0.8668993543738457
2,343.94257820267666,88.30161925093296,Pro75M1670,0.1440959712691215,22.15328692318561,"(29.505349361988344, 29.505349361988344, 0.06361766168292693)",1.7393979909165798,0.3517362487752619,2.3782938699667038,elyptique,4,0.2228446757439641,0.0583268351992676,0.1513903361524159,0.0798473298599065,0.0,1.1165116590731068,apogee,rocket_0723,dataset\trajectories\rocket_0723_trajectory.csv,1.608033872343398,0.7061553753772967
0,344.5226266718595,88.05933767211054,Pro75M1670,0.0932355695787427,24.10362969116165,"(35.74871590257329, 35.74871590257329, 0.09187066259807657)",1.3871436984760592,0.3332383747412232,1.781415361818378,trapezoidal,4,0.2686339859545082,0.1068455417250656,0.1618813130955757,0.0175906673270732,0.0,0.8485251410745218,apogee,rocket_0724,dataset\trajectories\rocket_0724_trajectory.csv,-0.6212437802898702,-4.646500590699122
5,243.23099631861888,88.979676029169,Pro54-5G Barasinga,0.1002182525569883,15.312591954567395,"(14.149723817092895, 14.149723817092895, 0.04400650553868668)",2.084200337568818,0.2481786855026087,2.770698068580618,elyptique,4,0.2210553586140002,0.1043157612133895,0.1551130501807101,0.0689179773015437,0.0,1.0799662998365869,apogee,rocket_0725,dataset\trajectories\rocket_0725_trajectory.csv,6.282744454069812,1.6485011583201494
1,165.31615890264288,88.85051486692805,Pro75-3G,0.0793150653693263,23.65393257735691,"(14.7478168530096, 14.7478168530096, 0.043714938041664465)",1.4379254084758089,0.2552487695651576,2.835710830824625,elyptique,4,0.2575593125366354,0.1972906422316195,0.2104612178262667,0.0983120894168164,0.0,1.1069678094781326,apogee,rocket_0726,dataset\trajectories\rocket_0726_trajectory.csv,5.303418361183951,-2.9115936881093742
4,322.40239669835114,87.97158655287129,Pro75M1670,0.1438734416170015,12.70415980028625,"(13.306935327587723, 13.306935327587723, 0.020145540484755996)",1.9906938391071796,0.3409424143157741,2.58431700917142,trapezoidal,4,0.2986229441414579,0.0967625439125015,0.2274625995509429,0.073565967310564,0.0,0.9568563333023594,apogee,rocket_0727,dataset\trajectories\rocket_0727_trajectory.csv,9.825440919879334,-2.386579214327943
2,283.91913736688,86.7845163169521,Pro75-3G,0.1151811830819251,23.534121432578168,"(18.870793898417936, 18.870793898417936, 0.10063953146613686)",1.1022669625730726,0.427041111958673,2.027433016606126,elyptique,3,0.3376195384567569,0.1792753924741002,0.207046278060653,0.0837852323516984,0.0,0.8070282436405273,apogee,rocket_0728,dataset\trajectories\rocket_0728_trajectory.csv,1.608033872343398,0.7061553753772967
1,41.70927361088621,87.67007065859072,Pro54-5G Barasinga,0.1155330837400917,21.28982411173191,"(25.205249069791886, 25.205249069791886, 0.024673587793720256)",2.218428423522257,0.3188045177450336,2.8663628478227605,elyptique,4,0.1851236411050361,0.0599023789668079,0.2438866858511238,0.0090437948225373,0.0,1.185063519532282,apogee,rocket_0729,dataset\trajectories\rocket_0729_trajectory.csv,5.303418361183951,-2.9115936881093742
10,21.88367423659471,86.37639246821493,Pro54-5G Barasinga,0.0753461316936032,21.614366203151288,"(18.26899984136707, 18.26899984136707, 0.049031666516590564)",1.5460977908762257,0.410071235435871,2.988162152352066,elyptique,4,0.1653577667434389,0.0571164597425054,0.1697074052914204,0.0135280958981175,0.0,0.9332906826780042,apogee,rocket_0730,dataset\trajectories\rocket_0730_trajectory.csv,6.90157337563771,2.578978864499523
9,188.1054272826807,88.20086378209491,Pro75-3G,0.0463940180085595,13.09060515092947,"(15.40358700766949, 15.40358700766949, 0.018546340040670524)",1.3530267220743646,0.3196851809093803,2.1262825860741663,elyptique,3,0.2308447346739134,0.1420299312723409,0.1775843213899859,0.0301031157721034,0.0,1.0237716137953248,apogee,rocket_0731,dataset\trajectories\rocket_0731_trajectory.csv,4.7680824548482805,1.2300022932810386
0,238.7840489758209,87.33754252809172,Pro54-5G Barasinga,0.1000901314344257,19.23488575747881,"(15.967563187623542, 15.967563187623542, 0.05983158807652411)",1.4775726541303345,0.3609499461419811,2.410178121126243,elyptique,4,0.2309386228147523,0.0875884009064148,0.2409157308550524,0.0770270201540659,0.0,1.1502007455576426,apogee,rocket_0732,dataset\trajectories\rocket_0732_trajectory.csv,-0.6212437802898702,-4.646500590699122
9,2.6499381758184803,86.59962110274456,Pro54-5G Barasinga,0.0847600875438191,24.57019341215226,"(18.938570528551068, 18.938570528551068, 0.09616028637421743)",1.4872335695858785,0.5268380374386263,1.9091672444847227,elyptique,3,0.1694318873969447,0.0861418839139601,0.1665302994712974,0.092852364743863,0.0,1.0832599573379498,apogee,rocket_0733,dataset\trajectories\rocket_0733_trajectory.csv,4.7680824548482805,1.2300022932810386
3,340.257590641196,86.91990919824302,Pro75-3G,0.0752610846967836,15.62010785480896,"(23.340618705641084, 23.340618705641084, 0.039525646475215656)",1.1266562780785407,0.3524827963893372,1.7277395543497935,trapezoidal,3,0.2386208741760681,0.1696953620679764,0.1458508168620371,0.0033180399070631,0.0,1.092113567699772,apogee,rocket_0734,dataset\trajectories\rocket_0734_trajectory.csv,6.967332611352143,2.101370577432974
1,39.3554250657559,86.60257670297227,Pro75M1670,0.0505206879163622,10.43378059543836,"(11.177459980267814, 11.177459980267814, 0.03638191526982071)",2.2037562672241133,0.5171334594663144,2.9408313281822007,elyptique,3,0.2860254888586182,0.0846852518354547,0.1429760946761602,0.0448970486399466,0.0,0.9889970621611516,apogee,rocket_0735,dataset\trajectories\rocket_0735_trajectory.csv,5.303418361183951,-2.9115936881093742
5,164.37062661001443,84.1912245417724,Pro75M1670,0.0498536959340607,21.96257061379939,"(19.093301026594737, 19.093301026594737, 0.10615185023792734)",1.303843752695068,0.4316811900566513,2.118806607600921,elyptique,4,0.1889289856427351,0.0848210765959089,0.1981690314007868,0.0349038893233233,0.0,1.062327642985702,apogee,rocket_0736,dataset\trajectories\rocket_0736_trajectory.csv,6.282744454069812,1.6485011583201494
0,194.4821107519176,84.1827031649168,Pro54-5G Barasinga,0.0975394760284403,12.22918845287347,"(10.572903811747215, 10.572903811747215, 0.048690461683549624)",0.9743704799189928,0.4686682797921687,1.5835680195882778,trapezoidal,3,0.3070225781321345,0.2040774557969716,0.1327094708048339,0.0375041792103657,0.0,1.1422781528631034,apogee,rocket_0737,dataset\trajectories\rocket_0737_trajectory.csv,-0.6212437802898702,-4.646500590699122
5,180.87909656540745,86.5975511978045,Pro54-5G Barasinga,0.1371772723209133,6.9128334694799936,"(3.8270937082929155, 3.8270937082929155, 0.012538687314011254)",2.085352087901524,0.3737083710434986,2.6709592874671984,elyptique,3,0.2427239822570797,0.1483824765101105,0.1797030901611702,0.0532575397223411,0.0,0.8109147177248881,apogee,rocket_0738,dataset\trajectories\rocket_0738_trajectory.csv,6.282744454069812,1.6485011583201494
0,344.6679957021528,88.54306898092514,Pro75-3G,0.0682069585142279,23.63815621179035,"(17.024625962430335, 17.024625962430335, 0.02682653264531797)",1.2391847190748646,0.2079001421313404,2.034576733879496,elyptique,3,0.1557302731015231,0.0656851229047855,0.1225938383024621,0.0943054023018851,0.0,1.006891678983759,apogee,rocket_0739,dataset\trajectories\rocket_0739_trajectory.csv,-0.6212437802898702,-4.646500590699122
10,29.647374446822766,86.12943305205289,Pro75M1670,0.0449898037324542,6.250843169935479,"(9.156224947410106, 9.156224947410106, 0.016628402036226807)",1.474328648555849,0.5334963532210419,2.789154939677932,trapezoidal,3,0.218855547525956,0.0579434865895154,0.2108719883424071,0.079306375866025,0.0,0.8702605479425103,apogee,rocket_0740,dataset\trajectories\rocket_0740_trajectory.csv,6.90157337563771,2.578978864499523
2,183.46113287524625,87.29257634143455,Pro54-5G Barasinga,0.0529003178387483,19.87912761663613,"(13.823386083742855, 13.823386083742855, 0.06491372516334161)",1.38398008320903,0.4748187488116807,2.210786112487148,trapezoidal,4,0.3154841333258383,0.1077475296289243,0.2350056987515546,0.0656250891902639,0.0,0.8997114407034458,apogee,rocket_0741,dataset\trajectories\rocket_0741_trajectory.csv,1.608033872343398,0.7061553753772967
3,126.06677921582116,84.88718980888656,Pro75M1670,0.0413624590338301,18.09931370237333,"(25.87033086526103, 25.87033086526103, 0.053653300931029435)",1.4821453992469569,0.5425751159995575,2.0943979496420617,trapezoidal,3,0.2610577442182762,0.0501441451783741,0.1443217180682782,0.0003641057808882,0.0,0.8831526451970211,apogee,rocket_0742,dataset\trajectories\rocket_0742_trajectory.csv,6.967332611352143,2.101370577432974
9,323.68294734272376,86.58036192890899,Pro75-3G,0.1375879735412825,21.141807032299997,"(17.499768569093746, 17.499768569093746, 0.10435969566028402)",2.1128012416958173,0.2842512474294437,2.8852218880344074,elyptique,3,0.2176972881130523,0.0570982803847368,0.1632312485936908,0.0310721293560347,0.0,0.8019381610348608,apogee,rocket_0743,dataset\trajectories\rocket_0743_trajectory.csv,4.7680824548482805,1.2300022932810386
8,172.28407335782578,87.78046353044007,Pro75M1670,0.0743490969534516,11.312026399696776,"(8.777923314891225, 8.777923314891225, 0.038121735775688774)",1.3144594576472273,0.3592259054268879,1.855289715387446,elyptique,4,0.1899128227790286,0.0838121388826485,0.1939610248498075,0.0116629967602391,0.0,1.050911536538263,apogee,rocket_0744,dataset\trajectories\rocket_0744_trajectory.csv,-2.551524750699904,-0.621191804091479
1,48.079149900542525,84.6184598946865,Pro75M1670,0.0794617490282929,13.169395315821934,"(15.72021917839482, 15.72021917839482, 0.051413945910276475)",1.6017228429164114,0.352945726617226,2.2773416258714043,trapezoidal,4,0.2474378369883659,0.1391482154649252,0.18980717995005,0.0376712474074413,0.0,0.96935985271529,apogee,rocket_0745,dataset\trajectories\rocket_0745_trajectory.csv,5.303418361183951,-2.9115936881093742
9,234.37391312651835,86.64705574699269,Pro54-5G Barasinga,0.1148115829816421,20.726784393603293,"(24.13402402359939, 24.13402402359939, 0.059034920322279215)",1.7058156786981882,0.3679904000298676,2.34726721354114,trapezoidal,4,0.3360055311183184,0.1933974351884655,0.1676579427293786,0.0124293359695964,0.0,1.181521935500128,apogee,rocket_0746,dataset\trajectories\rocket_0746_trajectory.csv,4.7680824548482805,1.2300022932810386
1,3.653138836739496,86.32862316467798,Pro54-5G Barasinga,0.1389598706496921,15.58046140110228,"(13.883163170489741, 13.883163170489741, 0.05244650419785593)",1.2528727350636926,0.3797519663859765,1.6814783354593,elyptique,3,0.2566766716267615,0.1027100518215027,0.2265844132029956,0.099650158162939,0.0,0.8172627638837164,apogee,rocket_0747,dataset\trajectories\rocket_0747_trajectory.csv,5.303418361183951,-2.9115936881093742
10,25.14538804609388,84.43290345499622,Pro75-3G,0.0873388771729524,18.617829379988528,"(11.932491799213153, 11.932491799213153, 0.09146136122354165)",1.4588636455471071,0.5819224156930649,2.182291346034974,trapezoidal,3,0.3363979691148755,0.0808638521271394,0.1096728213826438,0.052293120737542,0.0,1.192607345318604,apogee,rocket_0748,dataset\trajectories\rocket_0748_trajectory.csv,6.90157337563771,2.578978864499523
7,232.7932935154225,88.37923708869513,Pro75M1670,0.0514338949687055,11.86571533436818,"(12.793134664723137, 12.793134664723137, 0.012545245640553255)",1.1265191445467253,0.5119519133153472,1.6884081762966034,elyptique,3,0.2894837199483605,0.1309891547049358,0.2024160838041308,0.0269510296681545,0.0,1.138028762447289,apogee,rocket_0749,dataset\trajectories\rocket_0749_trajectory.csv,0.8553557901269276,-0.8668993543738457
2,350.7678545591326,88.50882655395644,Pro75-3G,0.0743942876289349,10.436476044880884,"(9.213751999455603, 9.213751999455603, 0.023478677719809084)",1.190918571673714,0.2597450392735232,2.007253398992842,trapezoidal,4,0.2499815146443522,0.1960131971230949,0.1769917998622005,0.0764529420932655,0.0,1.1293978842492622,apogee,rocket_0750,dataset\trajectories\rocket_0750_trajectory.csv,1.608033872343398,0.7061553753772967
8,121.20590655062568,86.08384255369276,Pro75-3G,0.070010140159163,17.875907785649986,"(11.137459633879818, 11.137459633879818, 0.08671032428402399)",1.3595446706437528,0.5176386765512297,1.7387339167331888,elyptique,4,0.2140842251964083,0.1603946998420818,0.1621979766166104,0.0654846067283875,0.0,1.0665606543183448,apogee,rocket_0751,dataset\trajectories\rocket_0751_trajectory.csv,-2.551524750699904,-0.621191804091479
10,340.79052966034493,86.10261713793761,Pro75-3G,0.0574462859511959,21.985119292094364,"(29.8503400106351, 29.8503400106351, 0.0399789154371223)",1.0183935031128917,0.5822917693468237,1.888705253065765,elyptique,3,0.155387127716751,0.1202775273699678,0.166058331857158,0.0944450941462767,0.0,1.0570164283916037,apogee,rocket_0752,dataset\trajectories\rocket_0752_trajectory.csv,6.90157337563771,2.578978864499523
7,152.00926635085304,84.66629667111735,Pro75-3G,0.1330707847701804,15.11916556590071,"(10.34403734524057, 10.34403734524057, 0.05919628885883072)",2.202410278992655,0.3262680355184614,2.8108021041927853,elyptique,4,0.2281955744529151,0.1252553666941014,0.1190971129210447,0.0533414199113142,0.0,0.8437522624689837,apogee,rocket_0753,dataset\trajectories\rocket_0753_trajectory.csv,0.8553557901269276,-0.8668993543738457
2,351.8739058182347,86.41178861494754,Pro54-5G Barasinga,0.0867679373482942,23.7455126663011,"(12.76552075732234, 12.76552075732234, 0.04548493608175724)",1.5296337642173692,0.401039846350755,2.3718687441117305,elyptique,4,0.1875126768680933,0.1002805204509772,0.1948247118214365,0.0679140024031397,0.0,1.1369494378159373,apogee,rocket_0754,dataset\trajectories\rocket_0754_trajectory.csv,1.608033872343398,0.7061553753772967
0,351.05219480532696,88.1358736799252,Pro75-3G,0.1295807917538705,20.990255199845976,"(30.128979507499864, 30.128979507499864, 0.0705915222457864)",2.07452332304882,0.2530271395584755,2.892567563574887,trapezoidal,4,0.2664820959200281,0.1846247443963761,0.1466031688363218,0.0343888434508061,0.0,0.861898660246729,apogee,rocket_0755,dataset\trajectories\rocket_0755_trajectory.csv,-0.6212437802898702,-4.646500590699122
2,329.5435104816542,85.31700470963189,Pro54-5G Barasinga,0.1347085500022534,14.642072778340289,"(9.42079877840024, 9.42079877840024, 0.06093881591897225)",1.403493639115979,0.3722940663491806,1.8810602128406129,trapezoidal,4,0.2962707066267305,0.1139099115281111,0.2440771480966391,0.0174042825171768,0.0,1.0186187498221009,apogee,rocket_0756,dataset\trajectories\rocket_0756_trajectory.csv,1.608033872343398,0.7061553753772967
2,12.843340946917625,85.266773649557,Pro75-3G,0.0930318278623248,13.497457841903362,"(9.663062468240788, 9.663062468240788, 0.027849047601755807)",0.9112752598414878,0.4507869004332606,1.769723448966796,elyptique,3,0.2005298361502652,0.0662992895803338,0.1792184740656857,0.0480135872824235,0.0,1.1576757679880012,apogee,rocket_0757,dataset\trajectories\rocket_0757_trajectory.csv,1.608033872343398,0.7061553753772967
9,137.69228003963542,87.54134033417643,Pro75-3G,0.0614654488040408,20.05264067916403,"(20.381879242988553, 20.381879242988553, 0.07501422114823757)",1.63092862804998,0.5137392610157041,2.3381662742316527,trapezoidal,3,0.3456221400265189,0.1335947377306132,0.1915130212625886,0.0852286868373953,0.0,0.919441389715266,apogee,rocket_0758,dataset\trajectories\rocket_0758_trajectory.csv,4.7680824548482805,1.2300022932810386
4,114.07723998815707,85.13978172796693,Pro75-3G,0.0794312231189872,17.736867328985213,"(18.581865943879478, 18.581865943879478, 0.04061171858064348)",2.108602473103322,0.2884925116023159,2.9921860996647176,trapezoidal,4,0.2748121882042439,0.2114787378127939,0.1450240636996172,0.0949415377610762,0.0,0.9563927781300025,apogee,rocket_0759,dataset\trajectories\rocket_0759_trajectory.csv,9.825440919879334,-2.386579214327943
1,46.47493425955906,84.02033968744493,Pro75M1670,0.0526793143589491,9.516344040303052,"(9.531130012827617, 9.531130012827617, 0.015119941298083129)",1.4895020546119382,0.3702381628702002,2.742532482376693,trapezoidal,4,0.3389161490887082,0.2116911589557648,0.1393039332429614,0.099205518983472,0.0,1.1923865314384163,apogee,rocket_0760,dataset\trajectories\rocket_0760_trajectory.csv,5.303418361183951,-2.9115936881093742
0,330.3180544311727,85.66544437344758,Pro54-5G Barasinga,0.0585867498733636,11.512642725127009,"(15.06960860370101, 15.06960860370101, 0.02121056365407234)",0.9221840888601224,0.2170539269581088,1.672056874972738,elyptique,4,0.182240160164953,0.051425161792636,0.2264655751596518,0.015207627504018,0.0,1.0206115002624154,apogee,rocket_0761,dataset\trajectories\rocket_0761_trajectory.csv,-0.6212437802898702,-4.646500590699122
0,31.866852227737827,85.23747439710525,Pro75-3G,0.1023598625556257,20.80698335873505,"(23.379054080338804, 23.379054080338804, 0.03525281848618027)",1.228695239502691,0.2031061715444756,1.6061070533636044,trapezoidal,4,0.1659659096679226,0.0943155741511295,0.1376930017477748,0.0756970903485884,0.0,1.0119336428428107,apogee,rocket_0762,dataset\trajectories\rocket_0762_trajectory.csv,-0.6212437802898702,-4.646500590699122
9,135.48981100250637,85.10862286660368,Pro75-3G,0.0913127206455255,8.90420662318736,"(7.5598211627404215, 7.5598211627404215, 0.024603942491875037)",2.073576468460016,0.4575401276279087,2.94514138307494,elyptique,3,0.2574414009067907,0.1701003119458904,0.1416221942742259,0.0993757721590996,0.0,1.1641038782715047,apogee,rocket_0763,dataset\trajectories\rocket_0763_trajectory.csv,4.7680824548482805,1.2300022932810386
2,275.1326004881676,88.83701999988331,Pro75-3G,0.0983627161817228,11.349174363182549,"(6.451618674621718, 6.451618674621718, 0.02111090791172917)",1.154427246795989,0.2097203819622937,2.1114732041216207,trapezoidal,4,0.3084839221704473,0.2094754889686161,0.1607215289997395,0.0100996291369959,0.0,1.0478699130881943,apogee,rocket_0764,dataset\trajectories\rocket_0764_trajectory.csv,1.608033872343398,0.7061553753772967
8,335.56377837287874,87.27754366932292,Pro75-3G,0.136052612346342,24.85086535620709,"(16.866553874245362, 16.866553874245362, 0.09794673976257026)",2.092531240341906,0.3064283734163058,2.6624344217631952,trapezoidal,4,0.2847031106219588,0.1091793131563825,0.1342497231932136,0.0067112605022644,0.0,0.9405182835644288,apogee,rocket_0765,dataset\trajectories\rocket_0765_trajectory.csv,-2.551524750699904,-0.621191804091479
1,260.3175937149192,87.64764392199015,Pro75M1670,0.1278865577525456,9.122932301517974,"(11.136101765725686, 11.136101765725686, 0.020951520115951326)",1.583118137141537,0.4149229689011892,2.0182074016865625,trapezoidal,4,0.1937083467051019,0.0557877207502027,0.1865334063755488,0.0699804177004817,0.0,1.1361075408504078,apogee,rocket_0766,dataset\trajectories\rocket_0766_trajectory.csv,5.303418361183951,-2.9115936881093742
9,208.52615973229743,86.898585092974,Pro75-3G,0.0493647802682223,5.820254289439786,"(6.4687644015553545, 6.4687644015553545, 0.011652724622862012)",0.8102422774163139,0.5230494521497582,1.5430873043879216,elyptique,4,0.3027376198526401,0.2325291415663009,0.1039594819887113,0.0924583198128245,0.0,1.12879269829903,apogee,rocket_0767,dataset\trajectories\rocket_0767_trajectory.csv,4.7680824548482805,1.2300022932810386
1,68.84588757036458,86.14348005786145,Pro54-5G Barasinga,0.0470925503425928,8.907549077482365,"(9.589671281608368, 9.589671281608368, 0.029666651106055604)",1.748182740598339,0.2817575191980088,2.770214397888336,trapezoidal,3,0.2003209791069215,0.0828363309736814,0.2170879809086581,0.0711949470140138,0.0,0.9776285660813048,apogee,rocket_0768,dataset\trajectories\rocket_0768_trajectory.csv,5.303418361183951,-2.9115936881093742
9,147.05124119610855,84.23259280675134,Pro54-5G Barasinga,0.0569248986019329,20.95378858409009,"(25.78145659496844, 25.78145659496844, 0.07581982196577203)",2.0432756713785434,0.4022473782073431,2.682010680297501,trapezoidal,3,0.2681985143950449,0.0546077542828065,0.2037218979129945,0.0239638904949436,0.0,1.1448333632962404,apogee,rocket_0769,dataset\trajectories\rocket_0769_trajectory.csv,4.7680824548482805,1.2300022932810386
10,180.272869617066,84.5113321033368,Pro75-3G,0.0811177215107853,17.493169862357654,"(22.220044039678413, 22.220044039678413, 0.0782435279801367)",0.9378397066573734,0.4487857231570329,1.547578778017559,trapezoidal,4,0.1754291388670196,0.1102440242447344,0.1708440304463964,0.0812562075933598,0.0,0.933354306065934,apogee,rocket_0770,dataset\trajectories\rocket_0770_trajectory.csv,6.90157337563771,2.578978864499523
10,244.4664014772844,85.09475088590963,Pro75M1670,0.0705855285195968,20.31926804077621,"(23.98445314447595, 23.98445314447595, 0.08811698699714932)",1.4342502824729395,0.3919374188259716,2.2392333718935773,trapezoidal,4,0.2953136402812268,0.1776949525636987,0.237210702048136,0.0161645252788376,0.0,1.1728821295734075,apogee,rocket_0771,dataset\trajectories\rocket_0771_trajectory.csv,6.90157337563771,2.578978864499523
0,28.92720610009629,84.42941172847736,Pro75M1670,0.1247802055374014,19.830179540088423,"(9.952660987348525, 9.952660987348525, 0.030219337222915352)",1.7044128755579495,0.4962783511913792,2.177843841621952,trapezoidal,4,0.339644403857873,0.1433739025589921,0.2419478960306621,0.0684416880428501,0.0,1.12182272780039,apogee,rocket_0772,dataset\trajectories\rocket_0772_trajectory.csv,-0.6212437802898702,-4.646500590699122
9,332.2245495454088,86.53606588394403,Pro54-5G Barasinga,0.057376529843093,7.840753144433885,"(4.190888667973781, 4.190888667973781, 0.018117592799095382)",1.3836161241980196,0.4618912683226837,1.8074290398381512,trapezoidal,3,0.1573431579611839,0.0772991943420667,0.2249477158168603,0.0357498452255956,0.0,0.882920690779602,apogee,rocket_0773,dataset\trajectories\rocket_0773_trajectory.csv,4.7680824548482805,1.2300022932810386
0,301.09778346728416,84.89600991067701,Pro75M1670,0.1178043194140441,16.023541396785024,"(17.4009638276924, 17.4009638276924, 0.07673764626284063)",1.4225316091000473,0.4801899297405478,2.2706181980569013,elyptique,4,0.2099631561810797,0.0925961164195394,0.1444151440851316,0.0079708360063162,0.0,1.056802072338063,apogee,rocket_0774,dataset\trajectories\rocket_0774_trajectory.csv,-0.6212437802898702,-4.646500590699122
6,254.946899899596,88.96467007715735,Pro54-5G Barasinga,0.0633431371784847,18.434374519896263,"(11.997184252885498, 11.997184252885498, 0.021753811781831937)",1.6316319399329138,0.3587261903012437,2.2576296351178025,elyptique,4,0.2409032772100097,0.085075404424226,0.242851854652134,0.010910267724243,0.0,0.9061167977942972,apogee,rocket_0775,dataset\trajectories\rocket_0775_trajectory.csv,4.912608953947915,-1.8730021756230184
2,189.40979849313507,88.59982841291699,Pro75-3G,0.0676621465061394,24.428013085677115,"(20.35915054872625, 20.35915054872625, 0.11986463344326169)",1.9370598898590583,0.5549630788034601,2.9220577680893958,trapezoidal,3,0.3031318985011777,0.1554794420406649,0.2313572368447074,0.0124166446418276,0.0,1.0034531536595015,apogee,rocket_0776,dataset\trajectories\rocket_0776_trajectory.csv,1.608033872343398,0.7061553753772967
